orderid,ctime,userid,shopid,rating_star,satisfaction_label
123545770277216.0,2022-12-12 13:27:10,48111163,271963527,5,Very Satisfied
127670712261696.0,2023-01-31 14:38:08,156555837,271963527,5,Very Satisfied
122184571135354.0,2022-11-24 13:19:09,79242289,271963527,5,Very Satisfied
121843714112837.0,2022-11-21 16:08:46,68697965,271963527,5,Very Satisfied
161884881249134.0,2024-03-07 22:34:18,321604252,539564590,5,Very Satisfied
160537120211994.0,2024-03-10 22:24:24,94746936,539564590,5,Very Satisfied
158045955215607.0,2024-03-11 21:32:01,855717909,539564590,4,Very Satisfied
152988017222309.0,2024-03-16 12:46:26,336012677,539564590,5,Very Satisfied
154968035209967.0,2024-03-24 20:31:33,92581287,539564590,5,Very Satisfied
154646571277446.0,2024-03-22 11:53:25,939667803,539564590,4,Very Satisfied
164949500261882.0,2024-03-15 21:22:20,325595980,539564590,5,Very Satisfied
165216638232980.0,2024-03-11 21:57:37,85725150,539564590,5,Very Satisfied
165621629211942.0,2024-03-15 14:18:08,220530160,539564590,5,Very Satisfied
158494915271650.0,2024-02-28 20:13:14,319698444,539564590,5,Very Satisfied
164120507233068.0,2024-03-15 14:50:10,240875894,539564590,5,Very Satisfied
160139482240779.0,2024-03-10 22:12:13,466816201,539564590,4,Very Satisfied
160154037221260.0,2024-03-07 22:18:16,67094283,539564590,5,Very Satisfied
162035115251116.0,2024-02-28 20:17:53,147509181,539564590,5,Very Satisfied
165221356264338.0,2024-03-11 18:34:31,110265228,539564590,5,Very Satisfied
160998394284001.0,2024-03-31 16:45:19,158850340,539564590,4,Very Satisfied
162478265265493.0,2024-03-29 10:56:40,32020463,539564590,5,Very Satisfied
158419503231603.0,2024-03-25 18:24:19,224571278,539564590,5,Very Satisfied
162033730271650.0,2024-03-31 13:17:44,20442061,539564590,5,Very Satisfied
155454832271849.0,2024-02-26 07:48:31,159901426,539564590,5,Very Satisfied
158600245258277.0,2024-04-02 22:59:32,166684965,539564590,3,Very Satisfied
157478501272195.0,2024-04-04 09:35:22,201633737,539564590,5,Very Satisfied
162467617255332.0,2024-02-06 12:18:55,211859058,539564590,5,Very Satisfied
160501264291938.0,2024-04-03 10:36:27,215966997,539564590,5,Very Satisfied
157359589236970.0,2024-03-18 21:51:20,295377218,539564590,5,Very Satisfied
160514999257576.0,2024-03-15 20:37:12,216811190,539564590,5,Very Satisfied
153191174210723.0,2024-04-03 10:19:33,223723536,539564590,5,Very Satisfied
165036300250292.0,2024-04-03 00:00:15,301740226,539564590,5,Very Satisfied
158618854217130.0,2024-03-12 22:47:45,318009331,539564590,5,Very Satisfied
159949833274676.0,2024-03-08 08:12:42,303389353,539564590,5,Very Satisfied
156781671209238.0,2024-03-09 20:33:26,326714434,539564590,5,Very Satisfied
159245804234700.0,2024-03-12 14:43:08,136055686,539564590,5,Very Satisfied
156987903272498.0,2024-04-01 00:30:39,367650367,539564590,5,Satisfied
162203313291631.0,2024-03-30 17:02:02,105561912,539564590,5,Very Satisfied
160728554262944.0,2024-04-05 18:23:48,35413871,539564590,5,Very Satisfied
165568877218074.0,2024-02-28 09:27:42,527963252,539564590,5,Very Satisfied
161366196288454.0,2024-03-06 10:08:08,51385960,539564590,5,Very Satisfied
157392248213961.0,2024-03-26 09:39:52,136508166,539564590,5,Very Satisfied
165639643259962.0,2024-03-15 21:42:56,209808217,539564590,5,Very Satisfied
162200613289862.0,2024-03-26 13:11:03,355179108,539564590,5,Very Satisfied
164393202224237.0,2024-02-22 05:53:11,233053769,539564590,5,Very Satisfied
157105557284676.0,2024-02-19 10:11:42,414829812,539564590,5,Very Satisfied
160714705293654.0,2024-03-01 11:55:07,385045922,539564590,5,Very Satisfied
165560793287477.0,2024-03-23 07:27:29,232107119,539564590,5,Very Satisfied
160572755230621.0,2024-04-03 15:36:08,447965574,539564590,5,Very Satisfied
151775298216837.0,2024-03-29 20:12:58,1062548795,539564590,5,Very Satisfied
156436084230747.0,2024-02-22 23:18:39,878507213,539564590,5,Very Satisfied
159107942267634.0,2024-03-27 23:02:58,938137221,539564590,5,Very Satisfied
158888636246512.0,2024-03-27 20:50:54,1155111784,539564590,5,Very Satisfied
158951298244699.0,2024-02-13 17:57:53,695237578,539564590,5,Very Satisfied
159116473260628.0,2024-04-07 20:31:54,1044263085,539564590,5,Satisfied
159372939257484.0,2024-03-24 14:04:12,119057280,539564590,5,Dissatisfied
159680211254185.0,2024-02-08 14:49:39,115953987,539564590,5,Very Satisfied
158663441246688.0,2024-02-13 18:09:24,842963754,539564590,5,Very Satisfied
161875908250477.0,2024-02-14 16:08:58,541402959,539564590,5,Very Satisfied
161089214255464.0,2024-04-01 10:00:47,968221196,539564590,5,Very Satisfied
162208216224585.0,2024-02-22 11:25:52,854100189,539564590,5,Very Satisfied
162400252247398.0,2024-03-01 12:42:44,691972314,539564590,5,Neutral
160130795231266.0,2024-04-03 17:33:18,716141662,539564590,5,Satisfied
160831853285396.0,2024-03-19 11:50:23,1181011772,539564590,5,Very Satisfied
163139783289227.0,2024-03-30 23:23:03,694440282,539564590,5,Very Dissatisfied
163169132205896.0,2024-03-24 11:44:24,593927612,539564590,5,Very Satisfied
163582853223904.0,2024-03-30 11:58:29,357000800,539564590,5,Very Satisfied
161956469298017.0,2024-04-08 19:32:36,1052156096,539564590,5,Very Satisfied
163577214233111.0,2024-03-23 16:39:41,939816625,539564590,5,Very Satisfied
165743181235782.0,2024-02-15 16:02:09,873286450,539564590,5,Very Satisfied
164669533298706.0,2024-03-28 16:55:52,69148642,539564590,5,Satisfied
163434913268222.0,2024-03-17 16:36:12,387027503,539564590,4,Satisfied
153968891279458.0,2024-03-31 12:48:54,601759627,539564590,4,Neutral
157885675213989.0,2024-04-01 10:43:10,497421636,539564590,4,Neutral
164920946227972.0,2024-04-01 10:26:16,210647444,539564590,4,Dissatisfied
161909813254670.0,2024-02-08 13:12:40,753303604,539564590,3,Very Satisfied
118912471208895.0,2024-03-30 22:13:13,456074610,539564590,5,Very Satisfied
157743487285285.0,2024-03-28 12:02:29,841675007,801941273,5,Very Satisfied
162401749227535.0,2024-03-24 19:11:05,38672490,801941273,5,Very Satisfied
156863039222945.0,2024-03-31 18:35:44,160629132,801941273,5,Very Satisfied
148668421274908.0,2024-03-26 09:50:23,76830100,801941273,5,Very Satisfied
160407123227801.0,2024-03-13 18:35:28,664462093,801941273,5,Very Satisfied
164446621224987.0,2024-03-28 15:10:46,539765293,801941273,5,Very Satisfied
157744456207206.0,2024-03-05 20:00:51,407853033,801941273,5,Very Satisfied
157663686201519.0,2024-03-25 00:06:59,29510262,801941273,5,Very Satisfied
158031902209286.0,2024-03-27 16:31:27,51187166,801941273,5,Very Satisfied
159298753212983.0,2024-03-30 12:31:18,940189273,801941273,5,Very Satisfied
163927164262439.0,2024-04-08 16:52:56,95045629,801941273,5,Very Satisfied
158575665234691.0,2024-02-26 02:39:34,120109767,801941273,5,Very Satisfied
150777663280468.0,2024-03-26 15:42:07,231339445,801941273,5,Very Satisfied
150143137230076.0,2024-02-07 13:24:00,38405601,801941273,2,Very Satisfied
157957835261562.0,2024-02-19 11:20:01,28165449,801941273,5,Very Satisfied
165807197236609.0,2024-03-01 09:16:48,223365510,801941273,5,Very Satisfied
148671956204921.0,2024-03-01 01:12:00,449298551,801941273,5,Very Satisfied
150571141200134.0,2024-03-21 00:04:49,47374324,801941273,5,Very Satisfied
162236197279710.0,2024-03-22 20:45:55,116470826,801941273,5,Very Satisfied
159706840245697.0,2024-03-26 18:47:40,282061033,801941273,5,Very Satisfied
164007158236529.0,2024-03-27 21:11:09,29805184,801941273,5,Very Satisfied
157402625295763.0,2024-03-27 16:10:25,204762902,801941273,5,Very Satisfied
150475834238717.0,2024-03-27 15:31:18,386139052,801941273,5,Very Satisfied
159730817206930.0,2024-03-31 15:02:37,67578940,801941273,5,Very Satisfied
158309207248440.0,2024-03-31 19:42:55,81767732,801941273,5,Very Satisfied
155888804228714.0,2024-03-30 20:23:51,78750956,801941273,5,Very Satisfied
158245768233709.0,2024-04-01 12:05:58,922881336,801941273,5,Very Satisfied
156053533206293.0,2024-04-07 15:39:44,34059341,801941273,1,Very Satisfied
155131187293037.0,2024-03-15 22:56:59,1095902069,801941273,5,Very Satisfied
158813957286637.0,2024-03-11 13:55:09,79942351,801941273,5,Very Satisfied
160293205284125.0,2024-03-03 09:45:50,205551471,801941273,5,Very Satisfied
159557169209119.0,2024-03-01 19:16:54,22862213,801941273,5,Very Satisfied
162020506278057.0,2021-10-17 19:21:44,317189031,801941273,5,Very Satisfied
155102408249014.0,2024-01-18 11:50:51,156939875,801941273,5,Very Satisfied
159362768261156.0,2023-09-09 08:57:04,807602316,801941273,5,Very Satisfied
159380294288445.0,2023-11-07 14:11:51,317999326,801941273,5,Very Satisfied
159032232231966.0,2024-02-08 13:44:10,152446748,801941273,5,Very Satisfied
155882723233389.0,2024-04-03 17:30:06,459612822,801941273,5,Very Satisfied
158951453278615.0,2023-12-06 11:23:59,173399997,801941273,3,Very Satisfied
164270183263452.0,2024-01-16 03:34:15,190754407,801941273,5,Very Satisfied
160221773280652.0,2024-01-10 19:20:38,138585534,801941273,5,Very Satisfied
156572389287544.0,2023-12-12 03:29:58,797132548,801941273,5,Very Satisfied
157397360264365.0,2022-08-20 18:08:50,60653424,801941273,5,Very Satisfied
162705324272568.0,2023-11-21 22:16:03,772211335,801941273,5,Very Satisfied
153379122257345.0,2024-02-28 00:38:36,78548440,801941273,5,Very Satisfied
155471320268952.0,2022-10-04 15:41:14,830301953,801941273,5,Very Satisfied
160505966273978.0,2024-01-30 22:42:40,474021454,801941273,5,Very Satisfied
155452939272305.0,2023-07-17 20:11:24,19574109,801941273,5,Very Satisfied
158433539283634.0,2024-01-20 18:04:41,225730283,801941273,5,Very Satisfied
154347361243165.0,2023-09-10 16:11:44,193007644,801941273,5,Very Satisfied
164136124297695.0,2023-05-18 23:17:36,64021885,801941273,5,Very Satisfied
156064439294218.0,2023-03-18 07:33:42,216454835,801941273,5,Very Satisfied
148185224254558.0,2023-11-20 13:28:38,66488672,801941273,5,Very Satisfied
158057540276269.0,2023-01-23 12:23:04,592234286,801941273,5,Very Satisfied
146304313205206.0,2023-07-09 12:14:13,79120939,801941273,5,Very Satisfied
156741573282620.0,2023-02-15 10:58:41,852548605,801941273,5,Very Satisfied
145639828219915.0,2022-08-13 16:34:10,485426418,801941273,5,Very Satisfied
141197547281724.0,2024-01-07 13:31:40,228504866,801941273,5,Very Satisfied
136399231281977.0,2023-09-30 20:10:33,61142902,801941273,5,Very Satisfied
155057576269024.0,2023-01-08 07:22:30,159962667,801941273,5,Very Satisfied
158951306293293.0,2023-06-08 12:29:55,202714948,801941273,5,Very Satisfied
153892389274177.0,2023-03-28 15:33:53,213327355,801941273,5,Very Satisfied
158344805220276.0,2023-01-04 20:11:25,183913897,801941273,5,Very Satisfied
155115755280577.0,2023-11-21 21:39:33,41571705,801941273,5,Very Satisfied
154462040218312.0,2024-01-19 06:03:48,698190267,801941273,5,Very Satisfied
149113431299191.0,2023-09-25 18:04:30,74938883,801941273,5,Very Satisfied
151919232308616.0,2022-10-31 10:04:38,43016894,801941273,5,Very Satisfied
157702775221229.0,2023-06-06 12:45:08,156073660,801941273,5,Very Satisfied
158842920231777.0,2024-01-04 10:59:49,84575590,801941273,5,Very Satisfied
148411091256340.0,2023-10-11 13:30:59,187201745,801941273,5,Very Satisfied
156705593248367.0,2024-02-05 12:20:53,60576999,801941273,5,Very Satisfied
158908701234453.0,2024-01-21 22:28:54,291853319,801941273,5,Very Satisfied
147452924206604.0,2024-03-02 11:21:42,282220244,801941273,5,Very Satisfied
162973870287051.0,2023-08-24 21:41:49,308914424,801941273,5,Very Satisfied
162305132259864.0,2022-08-15 08:31:50,375564652,801941273,5,Very Satisfied
160162966282898.0,2023-08-18 14:08:33,953067731,801941273,5,Very Satisfied
155482552264390.0,2023-12-09 23:29:30,1028532671,801941273,5,Very Satisfied
148490437278817.0,2024-03-12 21:40:09,1054118538,801941273,5,Very Satisfied
152555285208456.0,2023-09-15 00:12:44,100599588,801941273,5,Very Satisfied
132857597288939.0,2022-10-07 14:20:39,64393073,801941273,5,Very Satisfied
162629227251769.0,2022-09-22 19:42:31,86701002,801941273,5,Very Satisfied
163581606248692.0,2024-04-02 08:04:18,92742903,801941273,5,Satisfied
150088354266442.0,2024-03-23 21:58:25,317575075,801941273,5,Satisfied
158080569205327.0,2023-12-16 08:02:10,289329910,801941273,5,Neutral
159016427272010.0,2022-12-30 01:44:20,26504789,801941273,5,Very Satisfied
152811696242047.0,2024-04-08 09:03:08,468247254,801941273,5,Very Satisfied
152557503205493.0,2024-03-02 18:15:17,59576585,801941273,5,Very Satisfied
164166170247041.0,2023-10-21 12:11:19,998816190,801941273,5,Very Satisfied
156407679240997.0,2023-09-17 12:57:06,206575846,801941273,5,Very Satisfied
161778182282659.0,2023-11-25 14:36:48,20577676,801941273,1,Satisfied
155031723227423.0,2024-03-23 15:39:47,1074297937,801941273,5,Very Satisfied
158061654272789.0,2023-10-23 19:38:23,25293911,801941273,5,Very Satisfied
160641895263694.0,2024-01-31 03:36:37,632790734,801941273,5,Very Satisfied
162634496281278.0,2023-11-20 18:08:17,565103885,801941273,5,Very Satisfied
154540039218571.0,2022-10-30 19:53:40,278413876,801941273,5,Very Satisfied
159910171280501.0,2023-10-20 17:45:27,143631033,801941273,5,Satisfied
162181305273702.0,2023-08-21 16:05:02,85449105,801941273,5,Very Satisfied
159702943236191.0,2024-03-31 00:29:14,1152598845,801941273,5,Very Satisfied
160162618250087.0,2023-09-29 14:39:49,365299781,801941273,5,Very Satisfied
162402941231928.0,2023-09-01 18:48:32,19307672,801941273,5,Very Satisfied
161972087224031.0,2024-02-13 18:04:51,119971751,801941273,5,Very Satisfied
157658622221517.0,2023-05-29 17:40:35,62987444,801941273,5,Very Satisfied
162563807286585.0,2021-12-10 11:50:50,1187966664,801941273,5,Very Satisfied
156333957237041.0,2023-08-28 21:32:07,160629132,801941273,5,Very Satisfied
159300999288067.0,2023-09-01 10:31:20,344907715,801941273,5,Very Satisfied
162205211223234.0,2022-12-20 18:06:02,554934907,801941273,5,Very Satisfied
158714436212011.0,2023-09-20 15:26:41,302473575,801941273,5,Very Satisfied
158397828217382.0,2023-04-03 11:05:25,121570091,801941273,5,Very Satisfied
163964856266534.0,2023-09-19 10:57:34,353644872,801941273,5,Very Satisfied
159732578258517.0,2023-10-06 13:52:02,623232493,801941273,5,Satisfied
162447530246170.0,2023-08-24 05:38:08,850664751,801941273,5,Very Satisfied
160893950232240.0,2023-12-14 13:58:51,45817543,801941273,5,Very Satisfied
162528090239412.0,2023-09-05 13:32:38,103683157,801941273,5,Very Satisfied
155459113238607.0,2023-10-06 00:24:09,379179842,801941273,5,Very Satisfied
154139230208692.0,2022-09-06 16:25:46,775019013,801941273,5,Very Satisfied
151704780206067.0,2023-10-16 18:50:43,950579979,801941273,5,Satisfied
162348123274591.0,2024-02-21 13:59:18,337763669,801941273,5,Very Satisfied
157770959296593.0,2024-01-15 13:20:28,844636532,801941273,5,Very Satisfied
158952477224513.0,2023-08-29 14:28:11,230454551,801941273,5,Very Satisfied
153364328216135.0,2024-02-20 08:27:59,105031294,801941273,5,Very Satisfied
156856722230235.0,2023-12-29 16:22:49,142988526,801941273,5,Very Satisfied
158159794227646.0,2023-03-16 12:55:54,84985855,801941273,5,Very Satisfied
164605665286735.0,2023-02-21 12:02:56,18226202,801941273,5,Very Satisfied
162489205289307.0,2023-01-31 14:14:24,13989867,801941273,5,Very Satisfied
149789605241504.0,2023-08-26 16:55:36,188426430,801941273,5,Very Satisfied
152180178241259.0,2024-04-04 08:57:34,87473616,801941273,5,Very Satisfied
161459380236653.0,2023-08-12 20:32:34,295240920,801941273,5,Very Satisfied
159071951250384.0,2022-08-16 21:16:40,67032170,801941273,5,Very Satisfied
150994839285489.0,2022-06-17 11:11:44,255381781,801941273,5,Very Satisfied
155446358297072.0,2021-11-20 08:31:42,86905208,801941273,5,Very Satisfied
161936499253700.0,2024-03-20 11:53:51,60710772,801941273,5,Very Satisfied
162535912236478.0,2022-12-11 17:47:11,302473575,801941273,5,Very Satisfied
159416666246233.0,2022-12-25 20:16:47,42063176,801941273,3,Very Satisfied
158303804244172.0,2023-08-21 17:02:47,401688792,801941273,5,Very Satisfied
164375669211696.0,2024-01-07 07:46:05,337345312,801941273,5,Very Satisfied
157298852262547.0,2022-09-14 19:06:54,466237176,801941273,5,Very Satisfied
151583827245191.0,2023-09-20 15:14:50,410635890,801941273,5,Satisfied
157390134205778.0,2023-10-05 15:34:52,395168948,801941273,5,Very Satisfied
161972623221670.0,2023-12-10 01:05:51,315836992,801941273,5,Very Satisfied
163409675297959.0,2023-12-22 19:38:49,168858699,801941273,5,Very Satisfied
151907572242894.0,2023-09-12 19:27:23,786785877,801941273,5,Very Satisfied
153322849297453.0,2022-03-24 18:49:16,694883507,801941273,5,Satisfied
155570613256672.0,2023-08-10 00:08:52,445966000,801941273,5,Very Satisfied
154842932201011.0,2024-01-15 13:33:39,128949144,801941273,5,Very Satisfied
157154710285372.0,2023-11-30 09:03:42,188730829,801941273,5,Very Satisfied
156833531261904.0,2024-03-07 12:53:12,880943260,801941273,5,Very Satisfied
158326545222687.0,2024-03-15 10:40:04,658333181,801941273,5,Very Satisfied
159816552272930.0,2023-08-19 07:55:37,432621969,801941273,5,Very Satisfied
160118548297738.0,2023-09-07 13:01:34,602372295,801941273,5,Satisfied
159517250283194.0,2023-11-28 01:39:56,722865353,801941273,5,Very Satisfied
160331696246212.0,2024-01-26 06:35:46,948635501,801941273,5,Very Satisfied
159862669253732.0,2024-01-11 11:29:19,1141955870,801941273,5,Satisfied
162013538287776.0,2023-11-20 15:36:16,200566934,801941273,5,Very Satisfied
162669312251967.0,2023-09-13 17:02:07,764495220,801941273,5,Very Satisfied
162535656222520.0,2024-03-13 13:35:12,176196598,801941273,5,Very Satisfied
161659662271351.0,2024-01-10 17:32:44,850308037,801941273,5,Very Satisfied
162142949203025.0,2022-07-20 17:39:36,363600482,801941273,5,Very Satisfied
160486298285997.0,2023-04-14 18:56:59,828846935,801941273,3,Very Satisfied
164990168219954.0,2023-01-31 18:02:30,740707509,801941273,3,Very Satisfied
139745388257747.0,2023-08-09 11:58:21,153330576,801941273,4,Very Satisfied
135182257237218.0,2024-02-28 11:04:54,179651179,801941273,5,Very Satisfied
136916595203163.0,2024-03-07 22:34:18,184048470,140163451,5,Very Satisfied
150566992237425.0,2024-03-10 22:24:24,307946478,140163451,5,Very Satisfied
143157400211860.0,2024-03-11 21:32:01,77934945,140163451,5,Very Satisfied
72591141486413.0,2024-03-16 12:46:26,48767424,140163451,5,Very Satisfied
152237952304977.0,2024-03-24 20:31:33,16403657,140163451,5,Very Satisfied
156010262269524.0,2024-03-22 11:53:25,175801580,140163451,5,Very Satisfied
153469810290414.0,2024-03-15 21:22:20,33620249,140163451,5,Very Satisfied
160246231227231.0,2024-03-11 21:57:37,162503569,140163451,5,Very Satisfied
131233169205783.0,2024-03-15 14:18:08,185469503,140163451,5,Very Satisfied
156780117201160.0,2024-02-28 20:13:14,11567707,140163451,5,Very Satisfied
162438371241545.0,2024-03-15 14:50:10,147823535,140163451,5,Very Satisfied
144347132226506.0,2024-03-10 22:12:13,67836556,140163451,5,Very Satisfied
153935169278598.0,2024-03-07 22:18:16,66063571,140163451,5,Very Satisfied
145788032220999.0,2024-02-28 20:17:53,27544538,140163451,5,Very Satisfied
150567213244077.0,2024-03-11 18:34:31,280956973,140163451,5,Very Satisfied
162999866289925.0,2024-03-31 16:45:19,226910981,140163451,5,Very Satisfied
155656915240485.0,2024-03-29 10:56:40,97422736,140163451,5,Very Satisfied
144403825215059.0,2024-03-25 18:24:19,127348984,140163451,5,Very Satisfied
153377705272118.0,2024-03-31 13:17:44,77458260,140163451,5,Very Satisfied
149702838225512.0,2024-02-26 07:48:31,117531650,140163451,5,Very Satisfied
143050468251945.0,2024-04-02 22:59:32,709716454,140163451,5,Very Satisfied
134075714250514.0,2024-04-04 09:35:22,911138777,140163451,5,Very Satisfied
143050855287593.0,2024-02-06 12:18:55,42627828,140163451,5,Very Satisfied
153378461298288.0,2024-04-03 10:36:27,217665136,140163451,5,Very Satisfied
165047504297889.0,2024-03-18 21:51:20,954740769,140163451,5,Very Satisfied
152903840275408.0,2024-03-15 20:37:12,74841718,140163451,5,Very Satisfied
150102669243571.0,2024-04-03 10:19:33,1030993645,140163451,5,Very Satisfied
139684322246132.0,2024-04-03 00:00:15,145355583,140163451,4,Very Satisfied
143303644272383.0,2024-03-12 22:47:45,80186018,140163451,5,Very Satisfied
146135777250868.0,2024-03-08 08:12:42,77474389,140163451,5,Very Satisfied
145124085290147.0,2024-03-09 20:33:26,659236086,140163451,5,Very Satisfied
131631378226491.0,2024-03-12 14:43:08,175604887,140163451,5,Very Satisfied
160502627247202.0,2024-04-01 00:30:39,124796875,140163451,5,Satisfied
147184565242351.0,2024-03-30 17:02:02,141897862,140163451,5,Very Satisfied
155563188271510.0,2024-04-05 18:23:48,342583532,140163451,3,Very Satisfied
148642762260714.0,2024-02-28 09:27:42,280558865,140163451,5,Very Satisfied
134708596209547.0,2024-03-06 10:08:08,28510106,140163451,5,Very Satisfied
134963161279148.0,2024-03-26 09:39:52,76505366,140163451,5,Very Satisfied
156243796287034.0,2024-03-15 21:42:56,1011231287,140163451,5,Very Satisfied
137433228232260.0,2024-03-26 13:11:03,642971556,140163451,5,Very Satisfied
157206457285068.0,2024-02-22 05:53:11,30838557,140163451,4,Very Satisfied
143049641253557.0,2024-02-19 10:11:42,180883660,140163451,5,Very Satisfied
156011834287882.0,2024-03-01 11:55:07,97076904,140163451,4,Very Satisfied
145868978256692.0,2024-03-23 07:27:29,521062618,140163451,1,Very Satisfied
150612950228786.0,2024-04-03 15:36:08,155781224,140163451,1,Very Satisfied
152374818256064.0,2024-03-29 20:12:58,19062257,140163451,5,Very Satisfied
144345788282139.0,2024-02-22 23:18:39,993019437,140163451,5,Very Satisfied
145728690273058.0,2024-03-27 23:02:58,23018741,140163451,5,Very Satisfied
162092264229560.0,2024-03-27 20:50:54,27813221,140163451,5,Very Satisfied
154324101286747.0,2024-02-13 17:57:53,227701451,140163451,5,Very Satisfied
156050445250713.0,2024-04-07 20:31:54,193109941,140163451,5,Satisfied
142830907241284.0,2024-03-24 14:04:12,435970670,140163451,5,Dissatisfied
156445191257946.0,2024-02-08 14:49:39,199471529,140163451,5,Very Satisfied
142683761287965.0,2024-02-13 18:09:24,117399694,140163451,5,Very Satisfied
140938644266129.0,2024-02-14 16:08:58,331950370,140163451,5,Very Satisfied
154109098297219.0,2024-04-01 10:00:47,210365641,140163451,5,Very Satisfied
157178337240660.0,2024-02-22 11:25:52,795938559,140163451,5,Very Satisfied
146756855260862.0,2024-03-01 12:42:44,71073745,140163451,5,Neutral
143071553259389.0,2024-04-03 17:33:18,67510388,140163451,5,Satisfied
144008814225773.0,2024-03-19 11:50:23,197801876,140163451,5,Very Satisfied
146206958285902.0,2024-03-30 23:23:03,125620161,140163451,5,Very Dissatisfied
154167906254229.0,2024-03-24 11:44:24,51374571,140163451,5,Very Satisfied
139728758275558.0,2024-03-30 11:58:29,331915256,140163451,5,Very Satisfied
162828314210927.0,2024-04-08 19:32:36,25692467,140163451,4,Very Satisfied
151045882291473.0,2024-03-23 16:39:41,21876244,140163451,5,Very Satisfied
144404129298435.0,2024-02-15 16:02:09,122266347,140163451,5,Very Satisfied
149702618231741.0,2024-03-28 16:55:52,103622433,140163451,5,Satisfied
144394600216189.0,2024-03-17 16:36:12,34116285,140163451,5,Satisfied
156641121201242.0,2024-03-31 12:48:54,213257446,140163451,5,Neutral
144431288208087.0,2024-04-01 10:43:10,168920295,140163451,5,Neutral
149170057285134.0,2024-04-01 10:26:16,9036723,140163451,5,Dissatisfied
137826397276668.0,2024-02-08 13:12:40,373085046,140163451,5,Very Satisfied
153845693218882.0,2024-03-30 22:13:13,136841699,140163451,5,Very Satisfied
156382771211703.0,2024-03-28 12:02:29,59327459,140163451,5,Very Satisfied
80595573576053.0,2024-03-24 19:11:05,56107213,140163451,5,Very Satisfied
150567942234976.0,2024-03-31 18:35:44,1047427541,140163451,5,Very Satisfied
161673747276586.0,2024-03-26 09:50:23,184877710,140163451,5,Very Satisfied
162885721233537.0,2024-03-13 18:35:28,86799134,140163451,5,Very Satisfied
163138278268104.0,2024-03-28 15:10:46,267874925,140163451,5,Very Satisfied
152887458281402.0,2024-03-05 20:00:51,105938346,140163451,5,Very Satisfied
89814944187947.0,2024-03-25 00:06:59,285546144,140163451,5,Very Satisfied
143134838267132.0,2024-03-27 16:31:27,70125472,140163451,5,Very Satisfied
154597569232556.0,2024-03-30 12:31:18,490762096,140163451,5,Very Satisfied
150569836221653.0,2024-04-08 16:52:56,205209960,140163451,5,Very Satisfied
150566423223899.0,2024-02-26 02:39:34,1017160636,140163451,5,Very Satisfied
147024150217607.0,2024-03-26 15:42:07,10680822,140163451,5,Very Satisfied
149069504262195.0,2024-02-07 13:24:00,222513726,140163451,5,Very Satisfied
145813451220635.0,2024-02-19 11:20:01,81866255,140163451,5,Very Satisfied
143132364261031.0,2024-03-01 09:16:48,343461353,140163451,5,Very Satisfied
137604080202981.0,2024-03-01 01:12:00,412384065,140163451,5,Very Satisfied
131473314290157.0,2024-03-21 00:04:49,580955389,140163451,5,Very Satisfied
143625125272892.0,2024-03-22 20:45:55,827395134,140163451,4,Very Satisfied
164131583287675.0,2024-03-26 18:47:40,352061421,140163451,5,Very Satisfied
156009633274424.0,2024-03-27 21:11:09,65246774,140163451,5,Very Satisfied
165876120269423.0,2024-03-27 16:10:25,1116744663,140163451,5,Very Satisfied
165168267268798.0,2024-03-27 15:31:18,148840166,140163451,4,Very Satisfied
162486376274192.0,2024-03-31 15:02:37,901636465,140163451,5,Very Satisfied
143049780232978.0,2024-03-31 19:42:55,85559173,140163451,5,Very Satisfied
165859875254084.0,2024-03-30 20:23:51,103487629,140163451,5,Very Satisfied
103688281506663.0,2024-04-01 12:05:58,291848926,140163451,5,Very Satisfied
147952831268507.0,2024-04-07 15:39:44,307735774,140163451,5,Very Satisfied
151993608207777.0,2024-03-15 22:56:59,415461936,140163451,5,Very Satisfied
153478665250953.0,2024-03-11 13:55:09,291736075,140163451,5,Very Satisfied
162570882242417.0,2024-03-03 09:45:50,251812244,140163451,5,Very Satisfied
154384818268571.0,2024-03-01 19:16:54,42660529,140163451,5,Very Satisfied
164866348213740.0,2021-10-17 19:21:44,1044877826,140163451,5,Very Satisfied
154026689287432.0,2024-01-18 11:50:51,114308476,140163451,5,Very Satisfied
151055873237996.0,2023-09-09 08:57:04,514324565,140163451,3,Very Satisfied
165835077250330.0,2023-11-07 14:11:51,254787861,140163451,5,Very Satisfied
165591665200511.0,2024-02-08 13:44:10,785480407,140163451,5,Very Satisfied
147929470212994.0,2024-04-03 17:30:06,58641681,140163451,5,Very Satisfied
165173886246331.0,2023-12-06 11:23:59,244431432,140163451,5,Very Satisfied
153385974218449.0,2024-01-16 03:34:15,53451782,140163451,5,Very Satisfied
145765784267103.0,2024-01-10 19:20:38,137607412,140163451,5,Very Satisfied
147908109298523.0,2023-12-12 03:29:58,218407211,140163451,5,Very Satisfied
147024146242959.0,2022-08-20 18:08:50,282935893,140163451,5,Very Satisfied
146442486291735.0,2023-11-21 22:16:03,191879631,140163451,4,Very Satisfied
153337113319862.0,2024-02-28 00:38:36,205223829,140163451,5,Very Satisfied
144421081220283.0,2022-10-04 15:41:14,110060014,140163451,4,Very Satisfied
134713060278487.0,2024-01-30 22:42:40,61911114,140163451,5,Very Satisfied
144346502269837.0,2023-07-17 20:11:24,35061959,140163451,5,Very Satisfied
